chw_genre_name,latitude,visit_year,visit_month,visit_weekday,city,ward,neighborhood,holiday_flg_0,holiday_flg_1,mean_visitors,median_visitors,min_visitors,max_visitors
7,34.6793301,2016,7,4,8,12,2,1,0,14.352941176470589,13.0,2.0,35.0
7,37.9163674,2016,4,1,5,35,12,1,0,15.526315789473685,11.0,1.0,101.0
2,33.5892157,2017,4,0,0,9,9,1,0,39.61538461538461,38.0,19.0,70.0
7,33.8664649,2016,2,3,0,22,69,1,0,22.810344827586206,20.0,2.0,113.0
2,35.7528042,2016,8,3,7,21,96,1,0,12.64516129032258,12.0,3.0,31.0
2,33.5819411,2016,10,2,0,9,58,1,0,5.7407407407407405,5.5,1.0,13.0
2,34.6762311,2016,7,0,8,53,78,1,0,5.857142857142857,4.0,1.0,13.0
2,33.5892157,2016,10,0,0,9,9,0,1,10.657142857142857,8.0,2.0,74.0
8,35.6938401,2016,9,1,7,44,30,1,0,15.030303030303031,16.0,3.0,31.0
7,35.6580681,2017,1,3,7,29,76,1,0,35.69090909090909,37.0,6.0,68.0
6,33.5892157,2017,3,3,0,9,9,1,0,15.038461538461538,9.5,2.0,57.0
2,33.5573203,2017,3,3,0,16,50,1,0,8.06060606060606,7.0,1.0,17.0
2,43.0554601,2016,12,2,2,39,53,1,0,22.666666666666668,22.5,1.0,37.0
2,33.5892157,2016,12,5,0,9,9,1,0,12.242424242424242,8.0,1.0,64.0
7,34.7569503,2017,2,3,3,17,31,1,0,14.224137931034482,11.0,4.0,47.0
10,34.3862445,2016,9,1,1,14,42,1,0,9.620689655172415,8.0,1.0,30.0
4,34.7108955,2016,11,5,6,11,62,1,0,59.24324324324324,58.0,12.0,102.0
7,34.6951242,2017,3,1,3,25,46,1,0,34.483870967741936,33.0,12.0,61.0
1,35.7322863,2016,10,6,7,51,67,1,0,5.1020408163265305,5.0,1.0,17.0
13,38.2690761,2017,3,2,4,40,36,1,0,15.575757575757576,17.0,3.0,28.0
11,34.6876966,2016,11,6,8,53,48,1,0,28.322580645161292,30.0,9.0,52.0
7,34.3862445,2016,8,4,1,14,42,1,0,28.823529411764707,27.0,14.0,49.0
7,35.6938401,2016,11,4,7,44,30,1,0,12.43859649122807,11.0,1.0,54.0
1,35.7261178,2016,4,1,7,51,54,1,0,9.694915254237289,10.0,1.0,27.0
7,35.5612568,2017,1,3,7,54,32,1,0,17.45614035087719,17.0,1.0,43.0
7,33.5756863,2016,10,5,0,9,88,1,0,58.56140350877193,56.0,23.0,135.0
2,35.6706505,2016,12,5,7,6,90,1,0,43.4375,44.5,13.0,58.0
4,35.546631,2016,8,5,7,27,59,1,0,4.7272727272727275,4.0,1.0,13.0
2,34.7053617,2016,11,4,8,53,94,1,0,9.676470588235293,10.5,1.0,24.0
13,34.6812614,2016,10,6,8,53,49,1,0,16.09433962264151,13.0,1.0,54.0
1,35.7248234,2016,7,5,7,51,54,1,0,60.21875,61.0,44.0,79.0
7,35.7435748,2016,5,5,7,19,84,1,0,45.107142857142854,48.5,19.0,62.0
6,35.6465721,2016,5,1,7,41,75,0,1,10.482142857142858,9.5,2.0,31.0
8,34.3862445,2016,2,3,1,14,42,1,0,28.85,28.5,9.0,98.0
8,35.6721142,2016,10,0,7,6,13,1,0,10.0,10.0,2.0,24.0
7,34.3862445,2016,9,2,1,14,42,1,0,24.741935483870968,28.0,4.0,43.0
1,35.6593968,2016,9,4,7,42,10,1,0,23.666666666666668,23.0,15.0,38.0
8,35.6706505,2016,10,4,7,6,90,1,0,13.8,14.0,1.0,31.0
4,35.7140142,2016,12,4,7,48,26,0,1,22.74576271186441,22.0,1.0,54.0
8,35.7261178,2017,1,1,7,51,54,0,1,16.90625,16.0,6.0,38.0
13,34.6951242,2017,3,2,3,25,46,1,0,12.125,11.5,2.0,28.0
7,33.8664649,2016,2,3,0,22,69,1,0,22.810344827586206,20.0,2.0,113.0
11,35.7080677,2016,11,6,7,4,38,1,0,13.096774193548388,12.0,2.0,31.0
13,33.5892157,2016,8,3,0,9,9,0,1,9.647058823529411,8.0,2.0,29.0
6,35.6938401,2016,8,5,7,44,30,1,0,61.333333333333336,55.0,17.0,112.0
6,35.6617773,2016,11,1,7,42,77,1,0,10.35483870967742,10.0,2.0,26.0
7,34.3862445,2016,7,1,1,14,42,1,0,17.076923076923077,14.5,5.0,40.0
11,34.7108955,2016,10,3,6,11,62,1,0,15.789473684210526,15.0,1.0,36.0
2,33.5615691,2016,12,6,0,9,79,1,0,10.833333333333334,10.0,2.0,20.0
2,34.6812614,2016,11,0,8,53,49,1,0,20.441176470588236,18.0,1.0,59.0
13,34.6812614,2016,12,4,8,53,49,0,1,16.508196721311474,17.0,1.0,37.0
7,35.6689735,2016,7,4,7,8,56,1,0,14.696969696969697,15.0,4.0,29.0
2,35.6580681,2016,8,1,7,29,76,1,0,40.10526315789474,39.0,22.0,57.0
2,35.6414629,2016,12,4,7,28,35,0,1,17.708333333333332,12.5,1.0,59.0
4,35.6580681,2016,3,5,7,29,76,1,0,27.88679245283019,28.0,6.0,53.0
4,34.7108955,2016,11,2,6,11,62,1,0,24.515151515151516,20.0,3.0,76.0
11,35.6995657,2017,1,3,7,46,3,1,0,6.362068965517241,6.0,1.0,17.0
7,34.4858993,2017,1,5,1,10,19,1,0,17.545454545454547,14.0,9.0,56.0
2,35.712607,2017,2,2,7,49,20,1,0,21.339285714285715,20.0,11.0,39.0
4,35.6617773,2016,12,4,7,42,77,0,1,6.5,6.0,3.0,11.0
7,34.6923371,2016,9,1,8,53,95,1,0,21.45945945945946,21.0,8.0,38.0
1,35.7262319,2016,7,6,7,51,17,1,0,7.885714285714286,7.0,1.0,23.0
6,35.602201,2017,2,5,7,54,34,1,0,21.232142857142858,20.0,6.0,40.0
4,33.3192865,2016,10,4,0,24,29,1,0,12.14,12.5,2.0,28.0
8,35.7261178,2016,12,3,7,51,54,1,0,31.303571428571427,32.0,11.0,44.0
7,35.6938401,2016,8,2,7,44,30,1,0,10.0,9.0,4.0,27.0
7,35.7066569,2016,8,2,7,7,6,1,0,36.05714285714286,35.0,18.0,62.0
6,35.6721142,2017,4,3,7,6,13,1,0,10.625,9.0,2.0,31.0
4,35.6414629,2016,12,6,7,28,35,1,0,51.5625,50.0,26.0,111.0
4,34.6762311,2017,3,4,8,53,78,1,0,49.77049180327869,51.0,12.0,77.0
6,35.6580681,2016,8,3,7,29,76,1,0,16.242424242424242,17.0,4.0,33.0
7,35.6617773,2016,11,3,7,42,77,1,0,29.852459016393443,29.0,6.0,78.0
1,34.6812614,2016,10,6,8,53,49,1,0,32.172413793103445,32.5,7.0,62.0
4,43.7706355,2017,1,0,2,3,0,0,1,15.84,14.0,1.0,52.0
3,33.5892157,2017,2,6,0,9,9,1,0,14.0,15.0,3.0,38.0
6,35.6617773,2016,4,3,7,42,77,1,0,24.839285714285715,22.0,10.0,58.0
2,33.5892157,2016,7,5,0,9,9,1,0,56.34285714285714,56.0,31.0,86.0
2,33.5892157,2016,5,5,0,9,9,1,0,43.440677966101696,39.0,18.0,182.0
7,35.6995366,2016,9,3,7,26,33,0,1,7.85,7.0,1.0,23.0
4,34.3862445,2016,12,4,1,14,42,0,1,24.885714285714286,25.0,3.0,52.0
2,33.5869938,2016,7,0,0,9,9,1,0,16.11764705882353,12.0,2.0,58.0
7,35.6265683,2016,5,1,7,43,16,1,0,5.674418604651163,4.0,1.0,22.0
6,35.6465721,2016,8,5,7,41,75,0,1,25.82758620689655,26.0,2.0,42.0
7,35.7066569,2016,10,4,7,7,6,1,0,47.94444444444444,47.0,7.0,124.0
6,35.6617773,2016,9,5,7,42,77,1,0,29.705882352941178,30.0,4.0,120.0
2,43.0554601,2016,12,6,2,39,53,1,0,24.677966101694917,23.0,8.0,62.0
7,35.6580681,2016,12,4,7,29,76,0,1,33.375,31.5,13.0,80.0
7,35.6429619,2016,8,1,7,41,73,1,0,25.083333333333332,24.5,4.0,58.0
7,34.6647437,2016,7,1,8,53,66,1,0,21.970588235294116,20.0,3.0,61.0
6,33.5913576,2017,3,2,0,9,14,1,0,8.217391304347826,6.0,1.0,71.0
4,35.6938401,2016,9,3,7,44,30,1,0,6.291666666666667,6.0,1.0,15.0
4,33.3192865,2016,11,6,0,24,29,1,0,5.2,3.5,1.0,24.0
4,35.6749184,2016,3,4,7,29,1,1,0,24.6734693877551,21.0,2.0,60.0
7,33.5615691,2016,7,3,0,9,79,1,0,11.924528301886792,13.0,3.0,33.0
7,35.6706505,2016,8,1,7,6,90,1,0,16.11111111111111,15.0,6.0,29.0
4,35.6092261,2017,2,0,7,43,21,1,0,38.766666666666666,40.0,6.0,64.0
1,43.7706355,2016,10,5,2,3,0,1,0,31.962264150943398,29.0,1.0,99.0
1,33.5892157,2016,1,5,0,9,9,1,0,7.785714285714286,7.0,3.0,18.0
4,35.6617773,2016,3,3,7,42,77,1,0,8.127272727272727,6.0,1.0,35.0
2,34.4858993,2016,11,3,1,10,19,1,0,6.806451612903226,7.0,1.0,18.0
11,33.5913576,2016,2,3,0,9,14,1,0,18.90909090909091,18.0,6.0,58.0
11,35.6465721,2016,12,6,7,41,75,1,0,43.3235294117647,47.0,12.0,61.0
8,35.6580681,2016,12,6,7,29,76,1,0,21.357142857142858,22.0,9.0,32.0
4,35.6465721,2016,6,0,7,41,75,1,0,7.9361702127659575,7.0,1.0,29.0
2,35.712607,2017,1,6,7,49,20,1,0,61.94285714285714,60.0,36.0,99.0
4,33.5808273,2017,3,6,0,9,83,1,0,40.03448275862069,38.5,10.0,72.0
1,35.6465721,2017,4,6,7,41,75,1,0,21.64814814814815,20.5,3.0,71.0
6,35.6749184,2016,12,4,7,29,1,1,0,14.722222222222221,10.5,2.0,34.0
6,34.7375965,2017,2,6,3,36,71,1,0,38.1578947368421,38.0,13.0,76.0
2,34.7997673,2016,9,6,3,50,92,1,0,27.448275862068964,23.0,7.0,188.0
4,35.6938401,2016,10,3,7,44,30,1,0,6.620689655172414,5.0,1.0,16.0
12,35.6706505,2016,9,3,7,6,90,1,0,5.774193548387097,5.0,1.0,16.0
4,35.6414629,2016,8,6,7,28,35,1,0,6.617647058823529,5.5,1.0,30.0
8,35.6580681,2017,4,5,7,29,76,1,0,9.848484848484848,10.0,2.0,20.0
2,33.8810679,2016,8,1,0,22,43,1,0,6.8125,7.0,1.0,15.0
8,35.712607,2017,3,6,7,49,20,1,0,23.551020408163264,22.0,3.0,46.0
8,35.6580681,2017,3,4,7,29,76,1,0,31.366666666666667,30.5,12.0,55.0
4,33.5892157,2016,10,6,0,9,9,1,0,14.210526315789474,12.0,1.0,38.0
6,35.6721142,2016,11,1,7,6,13,1,0,36.61764705882353,36.5,23.0,50.0
7,34.6793301,2016,10,3,8,12,2,1,0,9.6,8.0,1.0,35.0
4,35.546631,2017,3,2,7,27,59,1,0,4.172413793103448,3.0,1.0,27.0
6,35.6940027,2016,7,5,7,5,45,1,0,26.424242424242426,25.0,4.0,45.0
4,35.7356234,2016,12,4,7,33,89,1,0,20.054054054054053,19.0,7.0,37.0
13,43.0554601,2017,3,4,2,39,53,1,0,17.35135135135135,18.0,4.0,33.0
7,35.602201,2016,11,4,7,54,34,1,0,7.0,6.0,1.0,16.0
10,35.6580681,2016,8,5,7,29,76,1,0,9.941176470588236,9.5,2.0,18.0
7,37.9163674,2016,7,2,5,35,12,1,0,9.461538461538462,10.0,4.0,20.0
2,35.6995657,2016,8,5,7,46,3,1,0,40.15625,37.0,19.0,127.0
6,34.7569503,2016,10,3,3,17,31,1,0,40.294117647058826,39.5,23.0,80.0
7,33.5913576,2016,9,3,0,9,14,1,0,14.030303030303031,9.0,2.0,62.0
7,43.0744699,2016,8,6,2,39,44,0,1,22.705882352941178,24.0,5.0,46.0
7,33.3192865,2016,9,2,0,24,29,1,0,8.16326530612245,5.0,1.0,33.0
2,35.6465721,2016,4,5,7,41,75,1,0,46.78431372549019,50.0,11.0,75.0
7,35.7268018,2016,11,4,7,4,74,1,0,9.89655172413793,11.0,2.0,18.0
4,33.3192865,2016,7,6,0,24,29,1,0,11.814814814814815,10.5,1.0,35.0
4,35.6465721,2017,3,3,7,41,75,1,0,28.464285714285715,29.5,12.0,53.0
8,33.5819411,2016,9,1,0,9,58,1,0,8.470588235294118,8.0,3.0,16.0
6,35.6617773,2017,3,6,7,42,77,1,0,24.555555555555557,24.0,2.0,57.0
4,35.546631,2017,1,5,7,27,59,1,0,45.810344827586206,46.0,15.0,77.0
6,34.6812614,2016,8,1,8,53,49,1,0,8.033333333333333,6.5,1.0,31.0
4,34.7053617,2016,12,0,8,53,94,1,0,5.333333333333333,2.0,1.0,26.0
2,35.6465721,2017,3,0,7,41,75,1,0,15.5,15.0,2.0,38.0
2,35.7080677,2016,3,5,7,4,38,1,0,3.0,3.0,1.0,8.0
6,34.7108955,2016,11,3,6,11,62,1,0,23.37037037037037,19.5,5.0,78.0
1,33.5892157,2016,10,4,0,9,9,1,0,18.810344827586206,16.0,1.0,71.0
2,35.6465721,2016,10,6,7,41,75,1,0,34.0625,34.5,19.0,47.0
11,35.712607,2016,5,0,7,49,20,1,0,20.210526315789473,20.0,3.0,64.0
6,35.6414629,2016,8,3,7,28,35,1,0,14.473684210526315,13.0,3.0,46.0
2,33.5892157,2017,2,6,0,9,9,1,0,33.21212121212121,29.0,11.0,67.0
4,35.6617773,2016,12,6,7,42,77,1,0,44.48148148148148,43.0,5.0,99.0
6,35.6580681,2016,10,2,7,29,76,1,0,16.55263157894737,15.0,2.0,37.0
7,34.6951242,2017,2,2,3,25,46,1,0,19.0,16.0,3.0,89.0
2,35.0955842,2016,3,2,6,37,57,1,0,45.01960784313726,43.0,23.0,95.0
1,35.6921398,2017,1,3,7,44,68,1,0,12.698412698412698,11.0,2.0,27.0
11,35.6414629,2016,9,4,7,28,35,1,0,15.162790697674419,13.0,2.0,48.0
6,35.6465721,2016,11,1,7,41,75,1,0,3.652173913043478,4.0,1.0,7.0
4,35.6617773,2016,12,0,7,42,77,1,0,23.88888888888889,22.5,4.0,65.0
6,35.6938401,2016,2,1,7,44,30,1,0,47.6,49.0,6.0,81.0
7,34.6647437,2016,12,3,8,53,66,1,0,22.5,22.0,5.0,45.0
4,34.6951242,2016,9,2,3,25,46,1,0,10.724137931034482,9.0,1.0,26.0
6,34.7594526,2016,10,5,8,47,26,1,0,16.03125,15.5,6.0,29.0
7,34.6647437,2017,2,5,8,53,66,1,0,19.580645161290324,20.0,11.0,31.0
7,35.6995657,2017,3,3,7,46,3,1,0,26.70175438596491,24.0,4.0,47.0
4,35.6465721,2016,5,1,7,41,75,1,0,32.142857142857146,32.5,8.0,53.0
7,34.3862445,2016,4,3,1,14,42,1,0,48.37735849056604,52.0,1.0,79.0
6,34.7375965,2016,2,2,3,36,71,1,0,6.15,6.0,1.0,11.0
6,35.6580681,2016,6,4,7,29,76,1,0,7.6923076923076925,6.5,2.0,23.0
11,35.6532174,2016,8,0,7,42,15,1,0,10.1,9.0,1.0,35.0
6,35.6414629,2017,2,3,7,28,35,1,0,21.2,23.0,6.0,41.0
4,34.6762311,2016,12,1,8,53,78,1,0,42.91379310344828,44.0,9.0,83.0
2,35.6617773,2016,5,5,7,42,77,1,0,17.945945945945947,16.0,7.0,34.0
2,33.5892157,2016,10,5,0,9,9,1,0,46.450980392156865,46.0,18.0,144.0
12,35.6995657,2016,11,4,7,46,3,1,0,13.333333333333334,13.5,4.0,23.0
2,35.6995657,2017,1,4,7,46,3,1,0,13.818181818181818,14.0,5.0,22.0
1,33.5892157,2016,10,3,0,9,9,1,0,22.31578947368421,22.0,1.0,57.0
11,35.712607,2016,10,5,7,49,20,1,0,13.23913043478261,12.0,3.0,30.0
6,35.6721142,2016,12,3,7,6,13,0,1,10.625,9.0,2.0,31.0
8,33.5819411,2017,1,1,0,9,58,1,0,30.529411764705884,28.5,13.0,72.0
11,34.6876966,2017,3,3,8,53,48,1,0,27.88235294117647,28.0,11.0,49.0
4,35.6617773,2017,1,5,7,42,77,1,0,24.823529411764707,24.0,9.0,42.0
7,34.7569503,2016,9,4,3,17,31,1,0,35.027027027027025,35.0,19.0,63.0
7,33.5615691,2017,2,6,0,9,79,1,0,22.607142857142858,21.0,2.0,52.0
7,37.9163674,2016,12,1,5,35,12,1,0,30.714285714285715,26.0,2.0,129.0
2,35.712607,2016,3,3,7,49,20,1,0,27.476190476190474,25.5,7.0,66.0
8,33.5913576,2016,9,3,0,9,14,1,0,15.033333333333333,14.0,2.0,34.0
6,35.6617773,2017,3,4,7,42,77,1,0,12.1,13.0,6.0,18.0
7,35.6617773,2016,8,0,7,42,77,1,0,15.461538461538462,13.5,1.0,54.0
7,34.7569503,2016,9,6,3,17,31,1,0,51.25,47.5,8.0,105.0
2,33.5892157,2016,4,4,0,9,9,1,0,26.862068965517242,26.0,14.0,74.0
7,43.7706355,2016,11,2,2,3,0,1,0,24.114285714285714,24.0,5.0,57.0
4,35.6938401,2017,3,1,7,44,30,1,0,1.173913043478261,1.0,1.0,2.0
1,43.7706355,2016,9,0,2,3,0,1,0,12.0,3.0,1.0,42.0
1,35.7261178,2016,10,3,7,51,54,1,0,9.421052631578947,9.0,1.0,25.0
8,35.6617773,2016,12,4,7,42,77,0,1,7.621621621621622,6.0,1.0,28.0
11,35.6532174,2017,1,4,7,42,15,1,0,5.571428571428571,6.0,2.0,9.0
7,35.6749184,2016,10,0,7,29,1,1,0,20.59375,18.5,1.0,52.0
2,34.638969,2016,10,3,8,53,11,1,0,7.045454545454546,4.0,1.0,24.0
6,33.5892157,2017,2,0,0,9,9,1,0,19.457142857142856,18.0,2.0,54.0
7,34.7053617,2017,2,5,8,53,94,1,0,45.26315789473684,44.0,10.0,105.0
7,35.712607,2016,5,5,7,49,20,1,0,13.928571428571429,13.0,2.0,37.0
6,33.5892157,2017,2,2,0,9,9,1,0,22.08,21.0,12.0,49.0
1,35.6617773,2017,1,1,7,42,77,1,0,6.233333333333333,5.0,1.0,15.0
10,35.6580681,2017,3,0,7,29,76,1,0,7.085714285714285,6.0,2.0,27.0
1,33.5892157,2016,7,0,0,9,9,1,0,3.260869565217391,3.0,1.0,11.0
4,35.6414629,2016,10,4,7,28,35,1,0,12.60377358490566,12.0,1.0,35.0
2,33.5615691,2016,3,1,0,9,79,1,0,7.509090909090909,7.0,2.0,21.0
4,35.6414629,2016,1,3,7,28,35,1,0,7.975609756097561,6.0,1.0,38.0
7,35.6956944,2016,9,4,7,5,37,1,0,47.567567567567565,54.0,4.0,97.0
6,35.6465721,2017,1,2,7,41,75,1,0,12.366666666666667,11.0,2.0,40.0
6,35.6706505,2017,3,5,7,6,90,1,0,12.125,9.0,2.0,60.0
2,35.6021252,2017,3,5,7,41,70,1,0,28.095238095238095,27.0,1.0,74.0
4,34.7012792,2017,3,6,8,53,65,1,0,18.6,18.0,7.0,37.0
7,35.6749184,2016,2,2,7,29,1,1,0,45.57627118644068,43.0,27.0,82.0
8,35.6938401,2016,7,4,7,44,30,1,0,16.666666666666668,18.0,5.0,27.0
4,35.6580681,2016,9,3,7,29,76,0,1,23.11111111111111,24.5,3.0,45.0
11,35.6465721,2017,3,2,7,41,75,1,0,6.166666666666667,4.5,2.0,15.0
13,44.0206319,2016,6,4,2,0,53,1,0,33.60344827586207,34.0,9.0,54.0
7,35.6429619,2016,1,2,7,41,73,1,0,28.03448275862069,29.0,14.0,39.0
4,34.3862445,2016,8,6,1,14,42,1,0,51.64705882352941,48.0,10.0,107.0
2,35.6995657,2016,2,4,7,46,3,1,0,12.452830188679245,11.0,3.0,24.0
2,34.6812614,2017,2,0,8,53,49,1,0,20.82758620689655,18.0,5.0,68.0
7,35.6728535,2016,2,5,7,26,91,1,0,15.35593220338983,14.0,3.0,38.0
6,33.5892157,2016,8,1,0,9,9,1,0,19.528301886792452,18.0,1.0,41.0
4,35.6617773,2016,6,1,7,42,77,1,0,17.70909090909091,15.0,3.0,50.0
8,35.6706505,2016,12,6,7,6,90,1,0,7.84375,6.0,2.0,17.0
6,34.6951242,2016,4,3,3,25,46,1,0,7.0,4.0,1.0,48.0
1,34.3862445,2017,4,6,1,14,42,1,0,17.229508196721312,16.0,3.0,35.0
4,33.5902074,2016,7,6,0,9,85,1,0,51.74285714285714,44.0,17.0,113.0
1,33.5892157,2017,2,2,0,9,9,1,0,17.666666666666668,15.0,1.0,44.0
1,33.5892157,2016,7,0,0,9,9,0,1,8.79245283018868,7.0,1.0,31.0
7,35.6995366,2016,4,2,7,26,33,1,0,27.82758620689655,26.0,10.0,54.0
2,33.5892157,2016,8,2,0,9,9,1,0,18.055555555555557,18.0,8.0,35.0
2,33.5756863,2016,11,4,0,9,88,1,0,29.779661016949152,30.0,9.0,51.0
2,33.5892157,2016,10,0,0,9,9,1,0,20.545454545454547,19.0,1.0,58.0
6,33.5892157,2016,5,2,0,9,9,0,1,20.0,20.0,2.0,48.0
8,33.5913576,2016,12,5,0,9,14,1,0,24.333333333333332,25.0,3.0,34.0
7,35.6749184,2017,1,3,7,29,1,1,0,24.058823529411764,22.0,6.0,50.0
8,35.6940027,2017,2,1,7,5,45,1,0,5.033333333333333,4.0,1.0,20.0
1,34.6812614,2016,10,2,8,53,49,1,0,24.796610169491526,24.0,6.0,50.0
2,33.5892157,2017,3,1,0,9,9,1,0,9.714285714285714,9.0,7.0,15.0
7,33.5913576,2016,4,2,0,9,14,1,0,40.58181818181818,41.0,15.0,82.0
2,33.5892157,2016,8,0,0,9,9,1,0,28.794117647058822,29.0,15.0,52.0
6,35.6580681,2016,11,1,7,29,76,1,0,19.63888888888889,18.5,10.0,36.0
2,35.6938401,2016,12,1,7,44,30,1,0,24.741935483870968,24.0,9.0,61.0
7,34.3889694,2017,1,5,1,14,63,1,0,14.305084745762711,15.0,2.0,23.0
6,34.3862445,2016,10,6,1,14,42,1,0,26.12,27.0,9.0,52.0
2,35.712607,2016,7,6,7,49,20,1,0,26.666666666666668,26.5,12.0,58.0
2,34.6951242,2016,7,5,3,25,46,1,0,25.91891891891892,24.0,9.0,46.0
6,34.6812614,2017,3,3,8,53,49,1,0,23.81081081081081,21.0,6.0,54.0
7,35.6956944,2016,12,2,7,5,37,1,0,8.703703703703704,8.0,1.0,18.0
4,35.6092261,2017,3,5,7,43,21,1,0,11.970588235294118,11.5,5.0,28.0
2,35.6580681,2017,3,4,7,29,76,1,0,17.0,15.0,7.0,55.0
4,35.546631,2017,1,3,7,27,59,1,0,7.5588235294117645,6.0,1.0,21.0
7,35.7511648,2016,9,6,7,15,25,1,0,13.947368421052632,14.0,3.0,32.0
2,33.5892157,2016,10,5,0,9,9,1,0,23.470588235294116,19.5,3.0,58.0
8,33.5892157,2016,2,3,0,9,9,1,0,7.75,5.0,2.0,21.0
4,35.6092261,2016,8,2,7,43,21,1,0,11.352941176470589,10.0,2.0,22.0
7,35.712607,2017,2,1,7,49,20,1,0,32.05555555555556,30.5,14.0,55.0
4,34.6951242,2017,3,1,3,25,46,1,0,9.375,5.0,1.0,33.0
1,35.6641222,2016,11,6,7,29,72,1,0,15.4375,13.5,2.0,34.0
2,33.5892157,2017,1,5,0,9,9,1,0,35.945945945945944,35.0,10.0,69.0
7,33.5892157,2016,9,2,0,9,9,1,0,32.88333333333333,31.0,3.0,66.0
2,33.5615691,2016,2,0,0,9,79,1,0,7.823529411764706,7.0,1.0,18.0
4,33.5892157,2016,7,6,0,9,9,1,0,35.645161290322584,34.0,14.0,73.0
2,35.6617773,2016,12,5,7,42,77,1,0,33.0,33.0,16.0,48.0
7,35.6617773,2017,4,5,7,42,77,1,0,14.037037037037036,12.0,3.0,39.0
2,33.5892157,2016,11,5,0,9,9,1,0,18.363636363636363,17.0,12.0,26.0
2,35.6617773,2016,8,4,7,42,77,1,0,8.96875,8.5,3.0,17.0
2,34.7053617,2017,1,6,8,53,94,1,0,22.11764705882353,23.0,9.0,36.0
7,35.6938401,2016,7,2,7,44,30,1,0,3.5454545454545454,3.0,1.0,13.0
4,33.5892157,2016,9,3,0,9,9,1,0,17.901960784313726,16.0,2.0,48.0
7,34.6647437,2016,12,3,8,53,66,0,1,22.5,22.0,5.0,45.0
8,33.2119674,2017,1,1,0,52,60,1,0,8.09375,8.0,1.0,23.0
6,33.5892157,2017,2,1,0,9,9,1,0,9.705882352941176,9.5,3.0,17.0
2,35.6617773,2016,12,3,7,42,77,0,1,10.424242424242424,9.0,6.0,22.0
4,35.6617773,2017,1,3,7,42,77,1,0,8.127272727272727,6.0,1.0,35.0
7,35.6580681,2016,4,0,7,29,76,1,0,9.795918367346939,8.0,3.0,25.0
7,34.7569503,2017,2,4,3,17,31,1,0,22.352941176470587,24.0,3.0,43.0
13,35.6617773,2016,9,2,7,42,77,1,0,10.935483870967742,11.0,2.0,18.0
2,35.6465721,2017,2,5,7,41,75,1,0,31.181818181818183,32.0,9.0,44.0
4,34.7053617,2016,12,2,8,53,94,1,0,14.392857142857142,11.5,3.0,37.0
10,34.3862445,2016,3,1,1,14,42,1,0,18.0,16.5,2.0,40.0
4,35.6580681,2016,10,3,7,29,76,1,0,21.87878787878788,20.0,3.0,79.0
3,35.6938401,2016,9,4,7,44,30,1,0,22.137931034482758,21.0,2.0,57.0
7,33.3192865,2016,4,2,0,24,29,1,0,8.16326530612245,5.0,1.0,33.0
13,34.6951242,2017,4,1,3,25,46,1,0,12.526315789473685,12.0,2.0,29.0
7,35.7511648,2016,5,2,7,15,25,1,0,7.5,5.0,1.0,21.0
11,35.6532174,2016,12,5,7,42,15,1,0,5.064516129032258,5.0,2.0,8.0
13,44.0206319,2016,12,3,2,0,53,1,0,20.57894736842105,16.0,3.0,77.0
4,43.7706355,2017,3,4,2,3,0,1,0,28.491803278688526,22.0,2.0,98.0
7,38.2690761,2016,12,1,4,40,36,1,0,21.946428571428573,19.0,7.0,50.0
7,35.6706505,2017,3,0,7,6,90,1,0,10.82,11.0,1.0,27.0
7,43.7706355,2017,3,4,2,3,0,1,0,53.91525423728814,55.0,13.0,94.0
7,35.712607,2016,6,5,7,49,20,1,0,11.320754716981131,11.0,1.0,24.0
1,35.6465721,2016,8,3,7,41,75,0,1,4.807017543859649,4.0,1.0,16.0
8,35.6938401,2016,1,0,7,44,30,0,1,13.6,12.0,4.0,29.0
7,33.8664649,2016,9,2,0,22,69,1,0,24.60377358490566,18.0,2.0,84.0
2,35.6938401,2017,3,6,7,44,30,1,0,29.55,28.0,8.0,54.0
4,35.6940027,2016,9,4,7,5,45,1,0,36.970588235294116,39.0,13.0,56.0
2,35.6940027,2016,11,1,7,5,45,1,0,6.147058823529412,5.0,3.0,12.0
2,35.6021252,2017,3,3,7,41,70,1,0,32.64705882352941,31.5,19.0,64.0
2,35.6617773,2016,11,5,7,42,77,1,0,31.865384615384617,29.5,12.0,94.0
7,37.9163674,2016,12,5,5,35,12,1,0,33.17142857142857,33.0,7.0,59.0
11,35.6995657,2017,3,0,7,46,3,1,0,7.105263157894737,7.0,1.0,21.0
7,34.7569503,2016,10,5,3,17,31,1,0,21.5,20.5,2.0,42.0
7,35.5612568,2016,7,4,7,54,32,1,0,33.87719298245614,30.0,2.0,74.0
4,43.0908503,2017,1,2,2,39,40,1,0,20.27027027027027,19.0,8.0,50.0
4,35.6617773,2016,1,4,7,42,77,1,0,41.45762711864407,40.0,6.0,81.0
7,35.6728535,2016,9,4,7,26,91,1,0,27.333333333333332,26.5,18.0,38.0
8,38.2690761,2016,3,6,4,40,36,0,1,18.745454545454546,17.0,3.0,74.0
4,38.2690761,2017,3,3,4,40,36,1,0,8.35135135135135,8.0,1.0,22.0
4,34.6951242,2016,4,3,3,25,46,1,0,7.411764705882353,7.0,1.0,23.0
8,35.6938401,2016,8,6,7,44,30,1,0,13.25,14.5,1.0,22.0
7,34.3862445,2016,1,3,1,14,42,1,0,31.333333333333332,29.0,2.0,93.0
